ID,Domain,Phylum,Class,Order,Family,Genus
OTU_10433,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_4012,Bacteria,Planctomycetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14188,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp4
OTU_7395,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_24013,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
OTU_18379,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU_5301,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26648,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_9049,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_10766,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_2471,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_870,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_21659,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_1070,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_30799,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified,Unclassified,Spartobacteria_genera_incertae_sedis
OTU_3061,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_30122,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Isosphaera
OTU_17576,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Kofleria
OTU_13038,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21944,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_754,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_6407,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3508,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_19016,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
OTU_30528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified
OTU_17079,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_31451,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27316,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU_16600,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_7316,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5584,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_1664,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_31737,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8306,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp4
OTU_177,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_25992,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_17201,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_523,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unclassified,Unclassified
OTU_23122,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter
OTU_1953,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30800,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2094,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27515,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_12275,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_951,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Unclassified
OTU_27031,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
OTU_9784,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26577,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8565,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cytophagaceae,Hymenobacter
OTU_17506,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_16290,Bacteria,Planctomycetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9415,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27103,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
OTU_24911,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_20150,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax
OTU_6898,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_13499,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10752,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28650,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Crossiella
OTU_1939,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9639,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26787,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola
OTU_4164,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
OTU_21967,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_27055,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14732,Bacteria,Bacteroidetes,Bacteroidetes_incertae_sedis,Unclassified,Unclassified,Ohtaekwangia
OTU_4071,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae 1,Shimazuella
OTU_9863,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
OTU_10859,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter
OTU_22460,Bacteria,Firmicutes,Bacilli,Bacillales,Pasteuriaceae,Pasteuria
OTU_27688,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerosinus
OTU_12225,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium
OTU_6287,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium III
OTU_15590,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6430,Bacteria,Acidobacteria,Acidobacteria_Gp4,Unclassified,Unclassified,Gp4
OTU_383,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_8153,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified
OTU_15559,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,Unclassified
OTU_3220,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus
OTU_4471,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
OTU_4196,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_27821,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_31747,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_2681,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1910,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae 1,Paenibacillus
OTU_25410,Bacteria,Actinobacteria,Actinobacteria,Thermoleophilales,Thermoleophilaceae,Thermoleophilum
OTU_16168,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Unclassified,Solimonas
OTU_21338,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas
OTU_183,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum
OTU_15814,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_25226,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Unclassified
OTU_10178,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1544,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29158,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_2821,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10894,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_19294,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_9578,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Unclassified,Unclassified
OTU_8359,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_23929,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2265,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6325,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_12798,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_4720,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_25836,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
OTU_27052,Bacteria,SR1,Unclassified,Unclassified,Unclassified,SR1_genera_incertae_sedis
OTU_809,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter
OTU_7060,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_920,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Bacillariophyta
OTU_15213,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6819,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_10638,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8772,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_234,Bacteria,Acidobacteria,Acidobacteria_Gp15,Unclassified,Unclassified,Gp15
OTU_6639,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_8776,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU_11324,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3184,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22813,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
OTU_2953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisoma
OTU_21345,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1777,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10877,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Ilumatobacter
OTU_22335,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_395,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_2372,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas/Armatimonadetes_gp3
OTU_26349,Bacteria,Firmicutes,Bacilli,Bacillales,Unclassified,Unclassified
OTU_81,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU_8721,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus
OTU_1673,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_22817,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Bacillariophyta
OTU_7143,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8581,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2449,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Saprospiraceae,Lewinella
OTU_14303,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_11055,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9380,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_20647,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4570,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_125,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Unclassified
OTU_13563,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,Cesiribacter
OTU_7739,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Unclassified
OTU_1028,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_11549,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_10534,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_24682,Bacteria,Acidobacteria,Acidobacteria_Gp7,Unclassified,Unclassified,Gp7
OTU_5450,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_23483,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_20397,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU_864,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_13489,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_127,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_17750,Bacteria,WS3,Unclassified,Unclassified,Unclassified,WS3_genera_incertae_sedis
OTU_16360,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis
OTU_24848,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unclassified
OTU_2211,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_21879,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_17096,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2166,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21256,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_14274,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Isosphaera
OTU_6063,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_8737,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia
OTU_20583,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_1906,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_14583,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
OTU_5580,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
OTU_7707,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26710,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Unclassified
OTU_23863,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_5414,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa
OTU_15841,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Denitratisoma
OTU_5219,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7173,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_20874,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2075,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,Cesiribacter
OTU_21539,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_857,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_526,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Saprospiraceae,Unclassified
OTU_24892,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU_23945,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Unclassified
OTU_2638,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unclassified,Unclassified
OTU_18662,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae 1,Shimazuella
OTU_120,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_8087,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_13834,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_30828,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Unclassified,Unclassified
OTU_10336,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10438,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_30576,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_3280,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29966,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_1211,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1899,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_30317,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU_22494,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio
OTU_17099,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_2146,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified
OTU_31743,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax
OTU_1734,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas
OTU_4174,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9468,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_20273,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4409,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU_5122,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter
OTU_9963,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_4667,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3277,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_25918,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Chlorophyta
OTU_16742,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10727,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Ferruginibacter
OTU_24641,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_2613,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp5
OTU_4820,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25239,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Bacillariophyta
OTU_21093,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_18644,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2776,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU_16270,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_1839,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unclassified
OTU_27633,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified
OTU_11844,Bacteria,Acidobacteria,Acidobacteria_Gp7,Unclassified,Unclassified,Gp7
